,epochs,loss,accuracy,val_loss,val_accuracy
36,36,0.05748404935002327,0.9789271950721741,0.04414339363574982,0.9755351543426514
37,37,0.07102823257446289,0.9720306396484375,0.06342549622058868,0.9785932898521423
38,38,0.07080614566802979,0.9720306396484375,0.10336893051862717,0.9571865200996399
39,39,0.06367804110050201,0.9781609177589417,0.08078670501708984,0.9571865200996399
40,40,0.0600450299680233,0.9808428883552551,0.07233437150716782,0.9694189429283142
41,41,0.05269607529044151,0.9823755025863647,0.11391372233629227,0.9785932898521423
42,42,0.06755516678094864,0.9785440564155579,0.08362757414579391,0.9755351543426514
43,43,0.06353253871202469,0.9789271950721741,0.06146002188324928,0.9755351543426514
44,44,0.05358175188302994,0.9781609177589417,0.04901201277971268,0.9877675771713257
45,45,0.05542093887925148,0.9819923639297485,0.12111490219831467,0.9480122327804565
46,46,0.06949838995933533,0.9704980850219727,0.07282159477472305,0.9724770784378052
47,47,0.06401757895946503,0.9785440564155579,0.06260491907596588,0.9724770784378052
48,48,0.05646596848964691,0.9793103337287903,0.12540414929389954,0.9755351543426514
49,49,0.039020199328660965,0.9831417798995972,0.04940098896622658,0.9724770784378052
50,50,0.0512002594769001,0.9835249185562134,0.07811806350946426,0.963302731513977
51,51,0.05345367640256882,0.9804597496986389,0.12314034253358841,0.9694189429283142
52,52,0.04809135943651199,0.9842911958694458,0.05680690333247185,0.9877675771713257
53,53,0.05322543904185295,0.9831417798995972,0.09933874011039734,0.963302731513977
54,54,0.04726211354136467,0.9858237504959106,0.10505758225917816,0.9755351543426514
55,55,0.04797307029366493,0.9831417798995972,0.07873944193124771,0.9785932898521423
56,56,0.0777883306145668,0.9731800556182861,0.08459099382162094,0.9724770784378052
57,57,0.05129588767886162,0.984674334526062,0.10893873870372772,0.963302731513977
58,58,0.05581679195165634,0.9785440564155579,0.09413972496986389,0.9785932898521423
59,59,0.05175597220659256,0.984674334526062,0.054898399859666824,0.9755351543426514
60,60,0.04088860750198364,0.9877394437789917,0.12866024672985077,0.963302731513977
61,61,0.03942771628499031,0.9850574731826782,0.05005153641104698,0.9785932898521423
62,62,0.04065871238708496,0.9812260270118713,0.09832082688808441,0.9724770784378052
63,63,0.0455644428730011,0.9842911958694458,0.08959634602069855,0.966360867023468
64,64,0.03890373930335045,0.9873563051223755,0.08705887198448181,0.966360867023468
65,65,0.04261621832847595,0.9835249185562134,0.03172394260764122,0.9877675771713257
66,66,0.045146554708480835,0.9854406118392944,0.04342781379818916,0.9816513657569885
67,67,0.04512496292591095,0.9854406118392944,0.072722889482975,0.9755351543426514
68,68,0.0462062805891037,0.9831417798995972,0.05215175449848175,0.9847095012664795
69,69,0.03704220801591873,0.9869731664657593,0.05528680980205536,0.9755351543426514
70,70,0.0343279205262661,0.9850574731826782,0.08886425942182541,0.9785932898521423
71,71,0.04966416209936142,0.9793103337287903,0.06681046634912491,0.9816513657569885
72,72,0.04949207603931427,0.9850574731826782,0.06608700752258301,0.9694189429283142
73,73,0.04362539201974869,0.9862068891525269,0.09225591272115707,0.9694189429283142
74,74,0.04201234132051468,0.9865900278091431,0.07478463649749756,0.9785932898521423
75,75,0.03012997657060623,0.9885057210922241,0.07773255556821823,0.9908257126808167
76,76,0.036826107650995255,0.9873563051223755,0.09790900349617004,0.966360867023468
77,77,0.0419071763753891,0.9850574731826782,0.07510606199502945,0.9785932898521423
78,78,0.054850004613399506,0.9862068891525269,0.06465960294008255,0.9785932898521423
79,79,0.036940574645996094,0.9862068891525269,0.05442465469241142,0.9816513657569885
80,80,0.032908421009778976,0.9873563051223755,0.07645347714424133,0.9785932898521423
81,81,0.04805842041969299,0.9819923639297485,0.052473410964012146,0.9816513657569885
82,82,0.03825322166085243,0.984674334526062,0.06596877425909042,0.9847095012664795
83,83,0.038450177758932114,0.9881225824356079,0.21053986251354218,0.9724770784378052
84,84,0.05504492297768593,0.9819923639297485,0.061311207711696625,0.9816513657569885
85,85,0.03225110098719597,0.9888888597488403,0.05695953220129013,0.9847095012664795
86,86,0.0387602224946022,0.9881225824356079,0.06088396906852722,0.9816513657569885
87,87,0.04001143202185631,0.9850574731826782,0.04827797785401344,0.9816513657569885
88,88,0.04486269876360893,0.984674334526062,0.10186821222305298,0.9785932898521423
89,89,0.03577325865626335,0.9881225824356079,0.07440964132547379,0.9724770784378052
90,90,0.02884960174560547,0.9869731664657593,0.0766676738858223,0.9816513657569885
91,91,0.08783624321222305,0.9777777791023254,0.08339689671993256,0.9755351543426514
92,92,0.04312273487448692,0.9854406118392944,0.11366849392652512,0.9724770784378052
93,93,0.03879087045788765,0.9881225824356079,0.06658767908811569,0.9755351543426514
94,94,0.030904294922947884,0.9885057210922241,0.08289635926485062,0.966360867023468
95,95,0.030737126246094704,0.9896551966667175,0.07688992470502853,0.9847095012664795
96,96,0.03340790420770645,0.9888888597488403,0.08983369916677475,0.9602446556091309
97,97,0.04640775918960571,0.982758641242981,0.08317206799983978,0.9816513657569885
98,98,0.03119685687124729,0.9873563051223755,0.028751466423273087,0.9847095012664795
99,99,0.04283535107970238,0.9865900278091431,0.05064861476421356,0.9816513657569885
