,epochs,loss,accuracy,val_loss,val_accuracy
49,49,0.05451218783855438,0.9812260270118713,0.07769297063350677,0.9724770784378052
50,50,0.05506047606468201,0.9789271950721741,0.08382720500230789,0.9816513657569885
51,51,0.047549162060022354,0.9823755025863647,0.15963011980056763,0.9418960213661194
52,52,0.047880619764328,0.9831417798995972,0.07087472826242447,0.9755351543426514
53,53,0.046595677733421326,0.9858237504959106,0.10920633375644684,0.9755351543426514
54,54,0.044630035758018494,0.9839080572128296,0.08160056173801422,0.9755351543426514
55,55,0.044968388974666595,0.982758641242981,0.07174856960773468,0.9694189429283142
56,56,0.045865196734666824,0.984674334526062,0.07022512704133987,0.9816513657569885
57,57,0.03373973071575165,0.9892720580101013,0.0935361236333847,0.9755351543426514
58,58,0.04534495621919632,0.9812260270118713,0.06819853186607361,0.9785932898521423
59,59,0.05706942081451416,0.9796934723854065,0.06470391899347305,0.9816513657569885
60,60,0.045785244554281235,0.9850574731826782,0.05243029072880745,0.9755351543426514
61,61,0.05718572437763214,0.9754789471626282,0.07307271659374237,0.9847095012664795
62,62,0.04395413398742676,0.9850574731826782,0.11272314935922623,0.9785932898521423
63,63,0.0435677096247673,0.9842911958694458,0.11784471571445465,0.9694189429283142
64,64,0.048652708530426025,0.9831417798995972,0.08330701291561127,0.9785932898521423
65,65,0.04538371041417122,0.9823755025863647,0.15894471108913422,0.963302731513977
66,66,0.03901894390583038,0.982758641242981,0.06041884794831276,0.9816513657569885
67,67,0.04510340839624405,0.9869731664657593,0.044478464871644974,0.9755351543426514
68,68,0.051359400153160095,0.9831417798995972,0.057329632341861725,0.9785932898521423
69,69,0.032032184302806854,0.9900383353233337,0.06570123881101608,0.9724770784378052
70,70,0.0369589626789093,0.9835249185562134,0.0750163197517395,0.9694189429283142
71,71,0.04808707535266876,0.9808428883552551,0.0907122939825058,0.9785932898521423
72,72,0.04663622006773949,0.9873563051223755,0.05090270936489105,0.9816513657569885
73,73,0.03990154340863228,0.9858237504959106,0.036466918885707855,0.9847095012664795
74,74,0.041121840476989746,0.9869731664657593,0.08187609910964966,0.9694189429283142
75,75,0.04716934636235237,0.9835249185562134,0.05035664513707161,0.9755351543426514
76,76,0.035711031407117844,0.9896551966667175,0.05217571556568146,0.9847095012664795
77,77,0.0664973109960556,0.9800766110420227,0.07630505412817001,0.9755351543426514
78,78,0.039977043867111206,0.9865900278091431,0.08324477076530457,0.9816513657569885
79,79,0.032006580382585526,0.9869731664657593,0.05981357768177986,0.9785932898521423
80,80,0.04063877835869789,0.9854406118392944,0.047255270183086395,0.9816513657569885
81,81,0.04372558742761612,0.9850574731826782,0.06848029047250748,0.9816513657569885
82,82,0.0323793962597847,0.9892720580101013,0.11519010365009308,0.9755351543426514
83,83,0.03661300614476204,0.9881225824356079,0.07981307804584503,0.9755351543426514
84,84,0.03347932547330856,0.9900383353233337,0.06900031864643097,0.9755351543426514
85,85,0.03578927740454674,0.9881225824356079,0.08737925440073013,0.9755351543426514
86,86,0.036790844053030014,0.9869731664657593,0.07772630453109741,0.9724770784378052
87,87,0.025792298838496208,0.9919540286064148,0.096852146089077,0.9694189429283142
88,88,0.0344281867146492,0.9873563051223755,0.08001761138439178,0.9785932898521423
89,89,0.03146854415535927,0.9873563051223755,0.09001327306032181,0.9816513657569885
90,90,0.03580934926867485,0.9862068891525269,0.05112846940755844,0.9785932898521423
91,91,0.029369426891207695,0.99042147397995,0.032238420099020004,0.9938837885856628
92,92,0.029381610453128815,0.9896551966667175,0.0620407909154892,0.9755351543426514
93,93,0.03387434035539627,0.9854406118392944,0.08416158705949783,0.9785932898521423
94,94,0.035944730043411255,0.9888888597488403,0.07335083931684494,0.9755351543426514
95,95,0.04126410558819771,0.9842911958694458,0.07139387726783752,0.9694189429283142
96,96,0.03918478265404701,0.9842911958694458,0.034534748643636703,0.9816513657569885
97,97,0.03186216205358505,0.9900383353233337,0.06867532432079315,0.9816513657569885
98,98,0.027653807774186134,0.9888888597488403,0.11419421434402466,0.9510703086853027
99,99,0.054692693054676056,0.9773946404457092,0.0655452236533165,0.9755351543426514
