,epochs,loss,accuracy,val_loss,val_accuracy
63,63,0.09100881963968277,0.9678161144256592,0.07233739644289017,0.9755351543426514
64,64,0.08175113797187805,0.969348669052124,0.05539405345916748,0.9755351543426514
65,65,0.07874910533428192,0.9716475009918213,0.044731684029102325,0.9847095012664795
66,66,0.07228638231754303,0.9708812236785889,0.06894352287054062,0.9785932898521423
67,67,0.0678192600607872,0.9773946404457092,0.09417670965194702,0.9602446556091309
68,68,0.07761523127555847,0.9685823917388916,0.06601447612047195,0.966360867023468
69,69,0.07131476700305939,0.9739463329315186,0.044954027980566025,0.9816513657569885
70,70,0.07229354977607727,0.9743295311927795,0.06746488064527512,0.966360867023468
71,71,0.07743420451879501,0.9731800556182861,0.04990340396761894,0.9816513657569885
72,72,0.0900597795844078,0.967432975769043,0.06701511144638062,0.9785932898521423
73,73,0.07999532669782639,0.9724137783050537,0.10964319854974747,0.9755351543426514
74,74,0.08410137891769409,0.9685823917388916,0.054706793278455734,0.9816513657569885
75,75,0.0733688473701477,0.9743295311927795,0.09324738383293152,0.9816513657569885
76,76,0.08712268620729446,0.9666666388511658,0.05713467672467232,0.9908257126808167
77,77,0.07257542759180069,0.9743295311927795,0.08103489875793457,0.9785932898521423
78,78,0.0665157362818718,0.9781609177589417,0.061873484402894974,0.9785932898521423
79,79,0.07769565284252167,0.9724137783050537,0.08908114582300186,0.9724770784378052
80,80,0.07737431675195694,0.969348669052124,0.056746598333120346,0.9785932898521423
81,81,0.0690423920750618,0.9747126698493958,0.04247138649225235,0.9877675771713257
82,82,0.06826046854257584,0.977011501789093,0.06701331585645676,0.9755351543426514
83,83,0.06768042594194412,0.9758620858192444,0.09315767139196396,0.963302731513977
84,84,0.07089141756296158,0.9785440564155579,0.1251133680343628,0.9602446556091309
85,85,0.0700521171092987,0.9754789471626282,0.08596598356962204,0.963302731513977
86,86,0.0772443562746048,0.9724137783050537,0.0437747985124588,0.9847095012664795
87,87,0.0716080442070961,0.9773946404457092,0.08490641415119171,0.966360867023468
88,88,0.08017558604478836,0.9666666388511658,0.05002981796860695,0.9877675771713257
89,89,0.07612906396389008,0.9689655303955078,0.06707807630300522,0.9724770784378052
90,90,0.05239490419626236,0.9773946404457092,0.05479038506746292,0.9694189429283142
91,91,0.07634643465280533,0.9704980850219727,0.07892636954784393,0.9724770784378052
92,92,0.07584325224161148,0.969348669052124,0.05602032691240311,0.9816513657569885
93,93,0.055323950946331024,0.9808428883552551,0.02820413000881672,0.9877675771713257
94,94,0.061467014253139496,0.9789271950721741,0.06221306324005127,0.9724770784378052
95,95,0.07974746078252792,0.9720306396484375,0.06672762334346771,0.9755351543426514
96,96,0.056626394391059875,0.9796934723854065,0.06860116124153137,0.9755351543426514
97,97,0.0637085884809494,0.9781609177589417,0.08907512575387955,0.9694189429283142
98,98,0.0678713470697403,0.9766283631324768,0.0886107012629509,0.966360867023468
99,99,0.05687432363629341,0.9812260270118713,0.07249545305967331,0.9694189429283142
