,epochs,loss,accuracy,val_loss,val_accuracy
52,52,0.0015782221453264356,1.0,0.6669884920120239,0.8666666746139526
53,53,0.0015713355969637632,1.0,0.6887609958648682,0.8666666746139526
54,54,0.0011798813939094543,1.0,0.6863657832145691,0.8333333134651184
55,55,0.0011000012746080756,1.0,0.7139365077018738,0.8333333134651184
56,56,0.0011899539967998862,1.0,0.6584323644638062,0.8666666746139526
57,57,0.0014472694601863623,1.0,0.742063581943512,0.8500000238418579
58,58,0.0009146263473667204,1.0,0.7185400724411011,0.8500000238418579
59,59,0.0011030000168830156,1.0,0.7094888091087341,0.8666666746139526
60,60,0.0010312228696420789,1.0,0.7206801176071167,0.8666666746139526
61,61,0.0008805182878859341,1.0,0.7235268950462341,0.8666666746139526
62,62,0.0008926947484724224,1.0,0.7197650671005249,0.8666666746139526
63,63,0.0008642823668196797,1.0,0.7203085422515869,0.8666666746139526
64,64,0.0008320225169882178,1.0,0.7343040108680725,0.8500000238418579
65,65,0.0008255295106209815,1.0,0.7277436852455139,0.8666666746139526
66,66,0.000786196265835315,1.0,0.7320773601531982,0.8666666746139526
67,67,0.000760293158236891,1.0,0.7195640206336975,0.8666666746139526
68,68,0.0006378694088198245,1.0,0.734930694103241,0.8666666746139526
69,69,0.0006917393184266984,1.0,0.7509720921516418,0.8500000238418579
70,70,0.0007531075971201062,1.0,0.7332185506820679,0.8666666746139526
71,71,0.0005338001064956188,1.0,0.745610773563385,0.8666666746139526
72,72,0.0006085702334530652,1.0,0.7365638017654419,0.8666666746139526
73,73,0.0005757819744758308,1.0,0.7580800652503967,0.8500000238418579
74,74,0.00048502779100090265,1.0,0.7691650986671448,0.8500000238418579
75,75,0.0006502678152173758,1.0,0.7443991303443909,0.8666666746139526
76,76,0.0005477226804941893,1.0,0.7583089470863342,0.8666666746139526
77,77,0.0005595666007138789,1.0,0.7434338927268982,0.8666666746139526
78,78,0.00047771618119440973,1.0,0.7731465101242065,0.8500000238418579
79,79,0.00046478508738800883,1.0,0.7584421634674072,0.8666666746139526
80,80,0.00046906486386433244,1.0,0.7580496072769165,0.8666666746139526
81,81,0.0004524476535152644,1.0,0.7680831551551819,0.8666666746139526
82,82,0.00043663897668011487,1.0,0.7744499444961548,0.8666666746139526
83,83,0.0003954727726522833,1.0,0.7786648869514465,0.8500000238418579
84,84,0.0004551873716991395,1.0,0.7672409415245056,0.8666666746139526
85,85,0.0003107715165242553,1.0,0.7688440084457397,0.8666666746139526
86,86,0.00046929926611483097,1.0,0.7839676141738892,0.8666666746139526
87,87,0.00031716981902718544,1.0,0.7890900373458862,0.8500000238418579
88,88,0.00034894689451903105,1.0,0.7806665301322937,0.8666666746139526
89,89,0.00041199210681952536,1.0,0.781022310256958,0.8666666746139526
90,90,0.0003590277920011431,1.0,0.7991222739219666,0.8500000238418579
91,91,0.0003239342477172613,1.0,0.7825168967247009,0.8666666746139526
92,92,0.0003530382236931473,1.0,0.7891778349876404,0.8666666746139526
93,93,0.00033014186192303896,1.0,0.7833244204521179,0.8666666746139526
94,94,0.0001312646927544847,1.0,0.7861626744270325,0.8666666746139526
95,95,,,,
96,96,,,,
97,97,,,,
98,98,,,,
99,99,,,,
